,gf,ga,xg,xga,poss,attendance,notes,sh,sot,dist,fk,pk,pkatt,season,venue_code,opp_code,hour,day_code,target,goal_diff,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling
0,0.0,1.0,0.5,1.2,49.0,20260.0,,12.0,0.0,17.6,0.0,0,0,2023,0,18,21,0,0,-1,1.3333333333333333,1.3333333333333333,11.0,6.0,17.766666666666666,0.6666666666666666,0.0,0.0
1,0.0,1.0,0.2,2.0,61.0,12397.0,,7.0,2.0,19.0,0.0,0,0,2023,1,12,21,0,0,-1,1.0,1.0,11.666666666666666,4.0,16.96666666666667,0.6666666666666666,0.0,0.0
2,0.0,1.0,0.4,0.6,56.0,12687.0,,9.0,2.0,22.3,0.0,0,0,2023,0,11,14,5,0,-1,0.6666666666666666,1.0,10.0,2.3333333333333335,17.200000000000003,0.3333333333333333,0.0,0.0
3,0.0,4.0,0.7,2.1,42.0,42110.0,,8.0,2.0,14.9,0.0,0,0,2023,0,1,21,4,0,-4,0.0,1.0,9.333333333333334,1.3333333333333333,19.633333333333336,0.0,0.0,0.0
4,3.0,1.0,1.2,0.8,37.0,10783.0,,10.0,4.0,18.9,1.0,0,0,2023,1,13,14,5,1,2,0.0,2.0,8.0,2.0,18.73333333333333,0.0,0.0,0.0
5,1.0,3.0,0.8,2.5,46.0,46112.0,,12.0,5.0,20.2,0.0,0,0,2023,0,4,21,6,0,-2,1.0,2.0,9.0,2.6666666666666665,18.7,0.3333333333333333,0.0,0.0
6,3.0,2.0,1.8,2.8,35.0,11194.0,,13.0,7.0,16.8,1.0,0,0,2023,1,10,19,3,1,1,1.3333333333333333,2.6666666666666665,10.0,3.6666666666666665,18.0,0.3333333333333333,0.0,0.0
7,1.0,2.0,1.0,1.0,48.0,13816.0,,15.0,4.0,19.9,3.0,0,0,2023,0,19,18,6,0,-1,2.3333333333333335,2.0,11.666666666666666,5.333333333333333,18.633333333333333,0.6666666666666666,0.0,0.0
8,3.0,1.0,2.3,0.3,61.0,11080.0,,19.0,5.0,17.9,2.0,0,0,2023,1,5,14,5,1,2,1.6666666666666667,2.3333333333333335,13.333333333333334,5.333333333333333,18.966666666666665,1.3333333333333333,0.0,0.0
9,0.0,2.0,0.5,4.0,30.0,92605.0,,4.0,1.0,15.3,0.0,0,0,2023,0,3,21,5,0,-2,2.3333333333333335,1.6666666666666667,15.666666666666666,5.333333333333333,18.2,2.0,0.0,0.0
10,1.0,0.0,0.5,0.4,54.0,11454.0,,8.0,3.0,18.3,0.0,0,0,2023,1,9,19,2,1,1,1.3333333333333333,1.6666666666666667,12.666666666666666,3.3333333333333335,17.7,1.6666666666666667,0.0,0.0
11,1.0,1.0,2.3,1.3,51.0,17345.0,,19.0,10.0,17.6,2.0,0,0,2023,0,6,19,4,0,0,1.3333333333333333,1.0,10.333333333333334,3.0,17.166666666666668,0.6666666666666666,0.0,0.0
12,0.0,2.0,0.6,1.7,44.0,12020.0,,6.0,1.0,15.4,0.0,0,0,2023,1,15,14,6,0,-2,0.6666666666666666,1.0,10.333333333333334,4.666666666666667,17.066666666666666,0.6666666666666666,0.0,0.0
13,1.0,1.0,1.4,2.4,55.0,14128.0,,14.0,3.0,16.1,0.0,0,0,2023,1,2,16,6,0,0,0.6666666666666666,1.0,11.0,4.666666666666667,17.1,0.6666666666666666,0.0,0.0
14,2.0,2.0,1.4,1.9,43.0,33442.0,,13.0,3.0,22.6,0.0,0,1,2023,0,17,21,0,0,0,0.6666666666666666,1.3333333333333333,13.0,4.666666666666667,16.366666666666667,0.6666666666666666,0.0,0.0
15,3.0,1.0,2.1,0.8,56.0,11629.0,,19.0,7.0,17.0,0.0,0,0,2023,1,8,21,4,1,2,1.0,1.6666666666666667,11.0,2.3333333333333335,18.033333333333335,0.0,0.0,0.3333333333333333
16,0.0,2.0,1.2,1.1,51.0,11783.0,,14.0,5.0,19.6,0.0,0,0,2023,0,13,21,0,0,-2,2.0,1.3333333333333333,15.333333333333334,4.333333333333333,18.566666666666666,0.0,0.0,0.3333333333333333
17,2.0,3.0,2.3,2.5,52.0,14288.0,,17.0,9.0,14.6,1.0,0,0,2023,1,4,16,5,0,-1,1.6666666666666667,1.6666666666666667,15.333333333333334,5.0,19.733333333333334,0.0,0.0,0.3333333333333333
18,2.0,6.0,1.8,3.0,48.0,8879.0,,16.0,4.0,20.0,0.0,0,0,2023,0,10,21,4,0,-4,1.6666666666666667,2.0,16.666666666666668,7.0,17.066666666666666,0.3333333333333333,0.0,0.0
19,1.0,0.0,1.0,1.4,28.0,15279.0,,6.0,4.0,14.0,0.0,0,0,2023,1,3,18,6,1,1,1.3333333333333333,3.6666666666666665,15.666666666666666,6.0,18.066666666666666,0.3333333333333333,0.0,0.0
20,0.0,2.0,0.4,2.1,29.0,13311.0,,6.0,0.0,16.7,0.0,0,0,2023,1,19,16,5,0,-2,1.6666666666666667,3.0,13.0,5.666666666666667,16.2,0.3333333333333333,0.0,0.0
21,1.0,2.0,1.1,3.0,44.0,37848.0,,13.0,4.0,18.8,0.0,0,0,2023,0,16,16,6,0,-1,1.0,2.6666666666666665,9.333333333333334,2.6666666666666665,16.900000000000002,0.0,0.0,0.0
22,1.0,1.0,2.4,1.4,66.0,12183.0,,16.0,4.0,15.7,1.0,1,1,2023,1,6,14,5,0,0,0.6666666666666666,1.3333333333333333,8.333333333333334,2.6666666666666665,16.5,0.0,0.0,0.0
23,2.0,2.0,1.0,2.0,43.0,14011.0,,8.0,3.0,14.5,0.0,0,0,2023,0,5,14,6,0,0,0.6666666666666666,1.6666666666666667,11.666666666666666,2.6666666666666665,17.066666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
24,2.0,1.0,0.9,1.3,40.0,14309.0,,10.0,4.0,17.5,1.0,0,0,2023,1,17,18,6,1,1,1.3333333333333333,1.6666666666666667,12.333333333333334,3.6666666666666665,16.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333
25,1.0,2.0,0.2,2.3,36.0,59204.0,,3.0,1.0,12.0,0.0,0,0,2023,0,2,18,6,0,-1,1.6666666666666667,1.3333333333333333,11.333333333333334,3.6666666666666665,15.9,0.6666666666666666,0.3333333333333333,0.3333333333333333
26,1.0,2.0,0.8,1.7,53.0,13271.0,,12.0,4.0,19.9,2.0,0,0,2023,1,1,16,5,0,-1,1.6666666666666667,1.6666666666666667,7.0,2.6666666666666665,14.666666666666666,0.3333333333333333,0.0,0.0
27,2.0,1.0,1.9,1.6,54.0,10260.0,,23.0,11.0,21.2,2.0,0,0,2023,0,9,19,2,1,1,1.3333333333333333,1.6666666666666667,8.333333333333334,3.0,16.466666666666665,1.0,0.0,0.0
28,2.0,4.0,1.3,2.8,32.0,58036.0,,9.0,3.0,16.7,1.0,0,0,2023,0,14,18,5,0,-2,1.3333333333333333,1.6666666666666667,12.666666666666666,5.333333333333333,17.7,1.3333333333333333,0.0,0.0
29,2.0,1.0,1.7,1.0,46.0,13352.0,,10.0,4.0,15.5,1.0,0,0,2023,1,7,19,1,1,1,1.6666666666666667,2.3333333333333335,14.666666666666666,6.0,19.266666666666666,1.6666666666666667,0.0,0.0
30,1.0,3.0,0.5,1.9,44.0,19747.0,,8.0,3.0,22.5,0.0,0,0,2023,0,12,16,5,0,-2,2.0,2.0,14.0,6.0,17.8,1.3333333333333333,0.0,0.0
31,3.0,0.0,1.8,0.8,54.0,12791.0,,12.0,3.0,21.9,1.0,0,0,2023,1,11,18,5,1,3,1.6666666666666667,2.6666666666666665,9.0,3.3333333333333335,18.233333333333334,0.6666666666666666,0.0,0.0
32,0.0,1.0,1.2,0.6,66.0,41574.0,,17.0,2.0,19.1,0.0,0,0,2023,1,8,16,6,0,-1,1.6666666666666667,0.0,18.0,5.0,18.23333333333333,0.0,0.0,0.3333333333333333
33,4.0,1.0,2.7,0.9,53.0,24176.0,,15.0,7.0,16.3,0.0,1,1,2023,0,7,16,6,1,3,1.6666666666666667,0.3333333333333333,16.0,3.6666666666666665,18.633333333333333,0.0,0.0,0.3333333333333333
34,3.0,2.0,1.9,0.7,39.0,43484.0,,14.0,7.0,14.9,0.0,0,0,2023,1,13,21,5,1,1,2.6666666666666665,0.6666666666666666,17.0,5.333333333333333,17.433333333333334,0.0,0.3333333333333333,0.6666666666666666
35,4.0,0.0,2.1,0.7,58.0,42110.0,,16.0,3.0,18.6,1.0,1,1,2023,1,0,21,4,1,4,2.3333333333333335,1.3333333333333333,15.333333333333334,5.333333333333333,16.76666666666667,0.0,0.3333333333333333,0.3333333333333333
36,1.0,1.0,1.7,1.0,55.0,36502.0,,21.0,4.0,18.3,2.0,0,0,2023,0,16,18,5,0,0,3.6666666666666665,1.0,15.0,5.666666666666667,16.6,0.3333333333333333,0.6666666666666666,0.6666666666666666
37,0.0,1.0,1.2,0.3,60.0,48391.0,,13.0,3.0,18.0,1.0,0,0,2023,1,2,21,5,0,-1,2.6666666666666665,1.0,17.0,4.666666666666667,17.266666666666666,1.0,0.3333333333333333,0.3333333333333333
38,2.0,2.0,1.0,0.8,59.0,11395.0,,14.0,4.0,18.4,1.0,0,0,2023,0,9,20,1,0,0,1.6666666666666667,0.6666666666666666,16.666666666666668,3.3333333333333335,18.3,1.3333333333333333,0.3333333333333333,0.3333333333333333
39,0.0,4.0,0.5,1.4,35.0,84817.0,,5.0,1.0,17.5,0.0,0,0,2023,0,3,21,6,0,-4,1.0,1.3333333333333333,16.0,3.6666666666666665,18.233333333333334,1.3333333333333333,0.0,0.0
40,1.0,0.0,1.7,0.3,43.0,46081.0,,19.0,7.0,18.0,0.0,0,0,2023,1,19,18,6,1,1,0.6666666666666666,2.3333333333333335,10.666666666666666,2.6666666666666665,17.96666666666667,0.6666666666666666,0.0,0.0
41,1.0,2.0,0.7,1.0,58.0,11420.0,,11.0,7.0,19.4,0.0,0,0,2023,0,10,21,4,0,-1,1.0,2.0,12.666666666666666,4.0,17.96666666666667,0.3333333333333333,0.0,0.0
42,3.0,0.0,2.1,0.5,43.0,40072.0,,19.0,6.0,14.6,1.0,0,0,2023,1,18,20,1,1,3,0.6666666666666666,2.0,11.666666666666666,5.0,18.299999999999997,0.0,0.0,0.0
43,0.0,0.0,0.4,0.5,47.0,53565.0,,10.0,0.0,20.2,0.0,0,0,2023,0,4,19,3,0,0,1.6666666666666667,0.6666666666666666,16.333333333333332,6.666666666666667,17.333333333333332,0.3333333333333333,0.0,0.0
44,0.0,0.0,1.0,0.4,59.0,39216.0,,17.0,3.0,22.1,0.0,0,0,2023,1,12,21,0,0,0,1.3333333333333333,0.6666666666666666,13.333333333333334,4.333333333333333,18.066666666666666,0.3333333333333333,0.0,0.0
45,1.0,3.0,0.3,2.0,43.0,38296.0,,6.0,2.0,15.1,0.0,0,0,2023,0,15,21,5,0,-2,1.0,0.0,15.333333333333334,3.0,18.966666666666665,0.3333333333333333,0.0,0.0
46,0.0,2.0,1.1,1.1,51.0,49316.0,,18.0,3.0,15.4,0.0,0,0,2023,1,14,21,6,0,-2,0.3333333333333333,1.0,11.0,1.6666666666666667,19.133333333333336,0.0,0.0,0.0
47,0.0,1.0,0.4,0.7,51.0,14754.0,,5.0,0.0,20.3,0.0,0,0,2023,0,5,18,6,0,-1,0.3333333333333333,1.6666666666666667,13.666666666666666,2.6666666666666665,17.533333333333335,0.0,0.0,0.0
48,4.0,1.0,1.7,1.6,42.0,42916.0,,17.0,9.0,16.8,0.0,0,0,2023,1,6,21,4,1,3,0.3333333333333333,2.0,9.666666666666666,1.6666666666666667,16.933333333333334,0.0,0.0,0.0
49,2.0,1.0,1.5,1.6,51.0,36688.0,,11.0,3.0,13.4,0.0,0,0,2023,0,17,21,5,1,1,1.3333333333333333,1.3333333333333333,13.333333333333334,4.0,17.5,0.0,0.0,0.0
50,0.0,1.0,0.8,1.2,43.0,61617.0,,8.0,2.0,15.5,0.0,0,0,2023,0,2,18,6,0,-1,2.0,1.0,11.0,4.0,16.833333333333332,0.0,0.0,0.0
51,2.0,3.0,1.6,1.1,60.0,42816.0,,17.0,3.0,17.2,1.0,0,0,2023,1,10,14,6,0,-1,2.0,1.0,12.0,4.666666666666667,15.233333333333334,0.0,0.0,0.0
52,0.0,0.0,1.3,1.1,45.0,12979.0,,16.0,3.0,13.5,0.0,0,0,2023,0,13,18,6,0,0,1.3333333333333333,1.6666666666666667,12.0,2.6666666666666665,15.366666666666665,0.3333333333333333,0.0,0.0
53,0.0,1.0,0.9,0.9,38.0,49741.0,,15.0,3.0,19.2,1.0,0,0,2023,1,3,21,6,0,-1,0.6666666666666666,1.3333333333333333,13.666666666666666,2.6666666666666665,15.4,0.3333333333333333,0.0,0.0
54,3.0,1.0,2.6,1.1,52.0,21707.0,,15.0,5.0,15.6,1.0,1,1,2023,0,18,21,4,1,2,0.6666666666666666,1.3333333333333333,16.0,3.0,16.633333333333333,0.6666666666666666,0.0,0.0
55,0.0,0.0,0.9,0.8,65.0,43782.0,,16.0,3.0,16.6,0.0,0,0,2023,1,9,16,5,0,0,1.0,0.6666666666666666,15.333333333333334,3.6666666666666665,16.099999999999998,0.6666666666666666,0.3333333333333333,0.3333333333333333
56,2.0,1.0,2.3,0.9,51.0,24903.0,,12.0,7.0,11.7,0.0,0,0,2023,0,8,16,5,1,1,1.0,0.6666666666666666,15.333333333333334,3.6666666666666665,17.133333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
57,2.0,0.0,0.8,1.4,51.0,49287.0,,13.0,5.0,17.8,0.0,0,0,2023,1,15,16,5,1,2,1.6666666666666667,0.6666666666666666,14.333333333333334,5.0,14.633333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333
58,2.0,1.0,1.7,0.8,47.0,13271.0,,14.0,3.0,18.7,1.0,0,0,2023,0,0,16,5,1,1,1.3333333333333333,0.3333333333333333,13.666666666666666,5.0,15.366666666666667,0.0,0.0,0.0
59,0.0,1.0,0.3,1.0,54.0,42716.0,,6.0,0.0,19.6,0.0,0,0,2023,1,16,22,3,0,-1,2.0,0.6666666666666666,13.0,5.0,16.066666666666666,0.3333333333333333,0.0,0.0
60,1.0,1.0,1.7,0.9,70.0,16807.0,,15.0,5.0,19.0,0.0,1,1,2023,0,11,19,0,0,0,1.3333333333333333,0.6666666666666666,11.0,2.6666666666666665,18.7,0.3333333333333333,0.0,0.0
61,0.0,1.0,1.6,1.2,63.0,43116.0,,21.0,6.0,16.2,1.0,0,0,2023,1,4,22,3,0,-1,1.0,1.0,11.666666666666666,2.6666666666666665,19.099999999999998,0.3333333333333333,0.3333333333333333,0.3333333333333333
62,1.0,5.0,3.1,3.2,44.0,16871.0,,10.0,3.0,13.5,0.0,1,1,2023,0,19,18,5,0,-4,0.3333333333333333,1.0,14.0,3.6666666666666665,18.266666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
63,2.0,1.0,1.0,0.5,49.0,40759.0,,10.0,3.0,12.5,0.0,0,0,2023,1,5,16,5,1,1,0.6666666666666666,2.3333333333333335,15.333333333333334,4.666666666666667,16.233333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666
64,1.0,1.0,1.4,1.5,46.0,35366.0,,15.0,7.0,18.2,1.0,0,0,2023,0,15,18,5,0,0,1.3333333333333333,0.6666666666666666,12.666666666666666,5.666666666666667,17.566666666666666,0.3333333333333333,0.0,0.0
65,4.0,1.0,0.7,1.7,46.0,52247.0,,10.0,4.0,16.0,0.0,0,0,2023,1,5,21,5,1,3,0.6666666666666666,1.0,13.666666666666666,6.333333333333333,17.566666666666666,0.3333333333333333,0.0,0.0
66,1.0,2.0,1.0,0.9,54.0,66881.0,,12.0,4.0,19.4,0.0,0,0,2023,1,14,21,6,0,-1,2.0,0.6666666666666666,12.666666666666666,6.0,16.433333333333334,0.3333333333333333,0.0,0.0
67,2.0,0.0,2.2,0.5,40.0,37754.0,,20.0,6.0,17.6,0.0,0,0,2023,0,16,18,5,1,2,2.0,1.3333333333333333,12.333333333333334,5.0,17.866666666666667,0.3333333333333333,0.0,0.0
68,2.0,1.0,1.9,0.8,45.0,54069.0,,13.0,7.0,12.9,0.0,0,0,2023,1,10,16,5,1,1,2.3333333333333335,1.0,14.0,4.666666666666667,17.666666666666668,0.0,0.0,0.0
69,1.0,0.0,0.3,1.2,40.0,48391.0,,3.0,1.0,17.1,0.0,0,0,2023,0,1,21,5,1,1,1.6666666666666667,1.0,15.0,5.666666666666667,16.633333333333333,0.0,0.0,0.0
70,1.0,1.0,1.1,1.8,52.0,46803.0,,12.0,4.0,15.3,0.0,0,0,2023,1,13,21,1,0,0,1.6666666666666667,0.3333333333333333,12.0,4.666666666666667,15.866666666666667,0.0,0.0,0.0
71,2.0,1.0,0.8,1.4,45.0,50179.0,,9.0,3.0,23.1,0.0,0,0,2023,0,4,16,6,1,1,1.3333333333333333,0.6666666666666666,9.333333333333334,4.0,15.1,0.0,0.0,0.0
72,2.0,3.0,1.3,1.1,59.0,18183.0,,16.0,8.0,16.1,0.0,0,0,2023,0,6,16,5,0,-1,1.3333333333333333,0.6666666666666666,8.0,2.6666666666666665,18.5,0.0,0.0,0.0
73,1.0,1.0,1.9,0.7,67.0,50007.0,,27.0,7.0,18.0,0.0,0,0,2023,1,8,14,6,0,0,1.6666666666666667,1.6666666666666667,12.333333333333334,5.0,18.166666666666668,0.0,0.0,0.0
74,0.0,1.0,1.3,1.3,63.0,14475.0,,17.0,5.0,21.2,0.0,0,0,2023,0,11,21,2,0,-1,1.6666666666666667,1.6666666666666667,17.333333333333332,6.0,19.066666666666666,0.0,0.0,0.0
75,2.0,0.0,1.7,0.4,62.0,48119.0,,18.0,4.0,20.9,1.0,0,0,2023,1,7,21,3,1,2,1.0,1.6666666666666667,20.0,6.666666666666667,18.433333333333334,0.0,0.0,0.0
76,0.0,1.0,1.7,0.7,42.0,63493.0,,20.0,3.0,17.4,1.0,0,0,2023,1,3,21,6,0,-1,1.0,0.6666666666666666,20.666666666666668,5.333333333333333,20.033333333333335,0.3333333333333333,0.0,0.0
77,1.0,1.0,2.4,1.4,45.0,14128.0,,12.0,6.0,14.5,0.0,0,0,2023,0,0,16,6,0,0,0.6666666666666666,0.6666666666666666,18.333333333333332,4.0,19.833333333333332,0.6666666666666666,0.0,0.0
78,3.0,0.0,3.3,0.5,47.0,53253.0,,18.0,8.0,14.3,0.0,0,0,2023,1,18,18,5,1,3,1.0,0.6666666666666666,16.666666666666668,4.333333333333333,17.599999999999998,0.6666666666666666,0.0,0.0
79,1.0,0.0,1.6,0.9,48.0,20902.0,,13.0,5.0,16.0,1.0,0,0,2023,0,12,16,6,1,1,1.3333333333333333,0.6666666666666666,16.666666666666668,5.666666666666667,15.4,0.3333333333333333,0.0,0.0
80,1.0,1.0,0.7,1.2,62.0,56079.0,,12.0,4.0,17.6,0.0,0,0,2023,1,9,18,5,0,0,1.6666666666666667,0.3333333333333333,14.333333333333334,6.333333333333333,14.933333333333332,0.3333333333333333,0.0,0.0
81,1.0,0.0,1.0,1.1,53.0,15842.0,,10.0,2.0,15.9,0.0,0,0,2023,0,5,16,6,1,1,1.6666666666666667,0.3333333333333333,14.333333333333334,5.666666666666667,15.966666666666669,0.3333333333333333,0.0,0.0
82,1.0,0.0,1.2,0.8,57.0,61617.0,,17.0,5.0,19.8,1.0,0,0,2023,1,1,18,6,1,1,1.0,0.3333333333333333,11.666666666666666,3.6666666666666665,16.500000000000004,0.3333333333333333,0.0,0.0
83,1.0,1.0,0.3,1.6,38.0,64721.0,,7.0,1.0,19.5,0.0,0,0,2023,0,14,18,5,0,0,1.0,0.3333333333333333,13.0,3.6666666666666665,17.766666666666666,0.3333333333333333,0.0,0.0
84,6.0,1.0,3.2,1.5,47.0,57737.0,,18.0,8.0,16.7,1.0,0,0,2023,1,16,21,5,1,5,1.0,0.3333333333333333,11.333333333333334,2.6666666666666665,18.400000000000002,0.3333333333333333,0.0,0.0
85,1.0,0.0,1.9,0.4,50.0,12499.0,,14.0,4.0,15.1,0.0,0,0,2023,0,10,21,0,1,1,2.6666666666666665,0.6666666666666666,14.0,4.666666666666667,18.666666666666668,0.6666666666666666,0.0,0.0
86,3.0,0.0,1.9,1.0,56.0,58317.0,,14.0,6.0,14.3,1.0,0,0,2023,1,17,21,5,1,3,2.6666666666666665,0.6666666666666666,13.0,4.333333333333333,17.099999999999998,0.3333333333333333,0.0,0.0
87,1.0,0.0,1.6,0.6,54.0,61623.0,,13.0,7.0,16.9,0.0,0,0,2023,1,4,21,6,1,1,3.3333333333333335,0.3333333333333333,15.333333333333334,6.0,15.366666666666667,0.6666666666666666,0.0,0.0
88,2.0,1.0,1.9,0.7,49.0,13512.0,,14.0,4.0,14.5,0.0,0,0,2023,0,13,21,6,1,1,1.6666666666666667,0.0,13.666666666666666,5.666666666666667,15.433333333333332,0.3333333333333333,0.0,0.0
89,2.0,1.0,2.3,0.2,64.0,59204.0,,19.0,7.0,20.3,1.0,0,0,2023,1,0,18,6,1,1,2.0,0.3333333333333333,13.666666666666666,5.666666666666667,15.233333333333334,0.3333333333333333,0.0,0.0
90,0.0,1.0,1.3,1.8,38.0,80965.0,,13.0,3.0,14.4,0.0,0,0,2023,0,3,16,6,0,-1,1.6666666666666667,0.6666666666666666,15.333333333333334,6.0,17.233333333333334,0.3333333333333333,0.0,0.0
91,3.0,1.0,2.7,0.9,68.0,58523.0,,24.0,9.0,18.1,0.0,0,0,2023,1,11,19,2,1,2,1.3333333333333333,1.0,15.333333333333334,4.666666666666667,16.400000000000002,0.3333333333333333,0.0,0.0
92,5.0,2.0,2.0,1.8,43.0,23321.0,,9.0,5.0,13.7,0.0,0,0,2023,0,18,21,6,1,3,1.6666666666666667,1.0,18.666666666666668,6.333333333333333,17.6,0.3333333333333333,0.0,0.0
93,5.0,1.0,3.0,0.0,61.0,42023.0,,17.0,7.0,14.5,0.0,1,1,2023,1,6,22,2,1,4,2.6666666666666665,1.3333333333333333,15.333333333333334,5.666666666666667,15.4,0.0,0.0,0.0
94,0.0,1.0,1.5,1.4,51.0,22174.0,,13.0,4.0,16.2,0.0,0,0,2023,0,7,16,6,0,-1,4.333333333333333,1.3333333333333333,16.666666666666668,7.0,15.433333333333332,0.0,0.3333333333333333,0.3333333333333333
95,3.0,0.0,1.9,0.8,54.0,57012.0,,15.0,5.0,16.0,0.0,0,0,2023,1,12,16,6,1,3,3.3333333333333335,1.3333333333333333,13.0,5.333333333333333,14.799999999999999,0.0,0.3333333333333333,0.3333333333333333
96,3.0,0.0,4.0,1.0,54.0,40233.0,,18.0,5.0,16.0,2.0,0,0,2023,0,16,21,5,1,3,2.6666666666666665,0.3333333333333333,20.0,7.0,15.333333333333334,0.6666666666666666,0.0,0.0
97,4.0,0.0,3.4,0.4,70.0,19530.0,,16.0,8.0,14.9,0.0,0,0,2023,0,6,18,5,1,4,3.6666666666666665,0.3333333333333333,19.0,7.0,15.0,1.0,0.0,0.0
98,3.0,0.0,3.9,0.0,76.0,85073.0,,25.0,9.0,15.0,0.0,0,0,2023,1,7,16,5,1,3,3.6666666666666665,0.0,19.333333333333332,7.333333333333333,15.1,1.0,0.0,0.0
99,1.0,0.0,0.7,1.2,71.0,18103.0,,11.0,3.0,18.7,0.0,0,0,2023,0,11,21,5,1,1,3.3333333333333335,0.0,19.666666666666668,7.333333333333333,15.299999999999999,0.6666666666666666,0.0,0.0
100,1.0,0.0,2.0,1.5,57.0,81525.0,,13.0,5.0,14.1,0.0,0,0,2023,1,5,21,6,1,1,2.6666666666666665,0.0,17.333333333333332,6.666666666666667,16.2,0.0,0.0,0.0
101,1.0,3.0,2.0,1.1,56.0,62876.0,,18.0,5.0,15.6,1.0,0,0,2023,0,14,16,6,0,-2,1.6666666666666667,0.0,16.333333333333332,5.666666666666667,15.933333333333335,0.0,0.0,0.0
102,3.0,0.0,2.1,0.4,69.0,73261.0,,16.0,5.0,14.2,1.0,0,0,2023,1,19,21,3,1,3,1.0,1.0,14.0,4.333333333333333,16.133333333333336,0.3333333333333333,0.0,0.0
103,4.0,0.0,1.4,0.5,65.0,84817.0,,10.0,7.0,13.3,0.0,0,0,2023,1,1,21,6,1,4,1.6666666666666667,1.0,15.666666666666666,5.0,14.633333333333333,0.6666666666666666,0.0,0.0
104,1.0,0.0,1.6,0.2,67.0,46007.0,,13.0,2.0,14.4,0.0,0,0,2023,0,17,21,5,1,1,2.6666666666666665,1.0,14.666666666666666,5.666666666666667,14.366666666666665,0.6666666666666666,0.0,0.0
105,2.0,0.0,4.0,0.5,70.0,92605.0,,26.0,12.0,15.1,0.0,0,1,2023,1,0,21,5,1,2,2.6666666666666665,0.0,13.0,4.666666666666667,13.966666666666667,0.3333333333333333,0.0,0.0
106,2.0,1.0,0.8,1.0,53.0,21603.0,,9.0,3.0,16.0,0.0,0,0,2023,0,12,21,1,1,1,2.3333333333333335,0.0,16.333333333333332,7.0,14.266666666666666,0.0,0.0,0.3333333333333333
107,1.0,1.0,2.2,0.9,77.0,88095.0,,21.0,6.0,13.3,0.0,0,0,2023,1,8,14,5,0,0,1.6666666666666667,0.3333333333333333,16.0,5.666666666666667,15.166666666666666,0.0,0.0,0.3333333333333333
108,1.0,0.0,0.7,1.7,58.0,63493.0,,10.0,2.0,17.6,0.0,0,0,2023,0,2,21,6,1,1,1.6666666666666667,0.6666666666666666,18.666666666666668,7.0,14.800000000000002,0.0,0.0,0.3333333333333333
109,1.0,0.0,0.7,1.1,67.0,79814.0,,8.0,4.0,20.6,0.0,0,0,2023,1,9,18,6,1,1,1.3333333333333333,0.6666666666666666,13.333333333333334,3.6666666666666665,15.633333333333335,0.0,0.0,0.0
110,1.0,0.0,1.1,1.1,59.0,13402.0,,8.0,3.0,18.3,0.0,0,0,2023,0,10,16,5,1,1,1.0,0.3333333333333333,13.0,4.0,17.166666666666668,0.0,0.0,0.0
111,2.0,1.0,1.9,0.6,63.0,48181.0,,13.0,3.0,14.3,1.0,0,0,2023,0,4,21,2,1,1,1.0,0.0,8.666666666666666,3.0,18.833333333333336,0.0,0.0,0.0
112,3.0,0.0,2.7,0.1,65.0,77987.0,,16.0,7.0,15.3,1.0,0,0,2023,1,16,21,6,1,3,1.3333333333333333,0.3333333333333333,9.666666666666666,3.3333333333333335,17.733333333333334,0.3333333333333333,0.0,0.0
113,1.0,0.0,1.7,1.1,46.0,21178.0,,6.0,4.0,11.7,0.0,0,0,2023,0,19,21,6,1,1,2.0,0.3333333333333333,12.333333333333334,4.333333333333333,15.966666666666667,0.6666666666666666,0.0,0.0
114,2.0,0.0,2.2,1.0,64.0,72010.0,,16.0,4.0,13.4,0.0,0,0,2023,1,6,21,6,1,2,2.0,0.3333333333333333,11.666666666666666,4.666666666666667,13.766666666666666,0.6666666666666666,0.0,0.0
115,0.0,1.0,1.4,1.0,72.0,15279.0,,13.0,1.0,13.1,0.0,0,0,2023,0,0,18,6,0,-1,2.0,0.0,12.666666666666666,5.0,13.466666666666667,0.3333333333333333,0.0,0.0
116,1.0,0.0,1.8,1.0,53.0,89644.0,,12.0,4.0,20.2,2.0,0,1,2023,1,17,16,6,1,1,1.0,0.3333333333333333,11.666666666666666,3.0,12.733333333333334,0.0,0.0,0.0
117,1.0,0.0,0.9,0.9,62.0,49741.0,,10.0,2.0,17.2,0.0,0,0,2023,0,1,21,6,1,1,1.0,0.3333333333333333,13.666666666666666,3.0,15.566666666666668,0.6666666666666666,0.0,0.3333333333333333
118,2.0,1.0,1.6,0.5,54.0,95745.0,,17.0,7.0,16.2,0.0,0,0,2023,1,14,21,6,1,1,0.6666666666666666,0.3333333333333333,11.666666666666666,2.3333333333333335,16.833333333333332,0.6666666666666666,0.0,0.3333333333333333
